frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,debug_data
1295,54,none,54,0.85347,0.04167,0.12014,0.24074,-1,-1,1,-1
1295,851,none,851,0.07500,0.10556,0.07639,0.17500,-1,-1,1,-1
1295,850,none,850,0.16875,0.08519,0.08889,0.20926,-1,-1,1,-1
1295,854,none,854,0.33264,0.00463,0.09722,0.17222,-1,-1,1,-1
1295,855,none,855,0.26250,0.05185,0.05833,0.12963,-1,-1,1,-1
1295,856,none,856,0.19097,0.02963,0.06875,0.12778,-1,-1,1,-1
1301,52,none,52,0.36736,0.22222,0.15625,0.38241,-1,-1,1,-1
1301,53,none,53,0.61736,0.22685,0.19722,0.37963,-1,-1,1,-1
1301,55,none,55,0.62569,0.01852,0.11597,0.25278,-1,-1,1,-1
1301,54,none,54,0.84861,0.03796,0.12708,0.32037,-1,-1,1,-1
1301,850,none,850,0.17083,0.10185,0.08125,0.16759,-1,-1,1,-1
1301,851,none,851,0.08125,0.13519,0.08819,0.15370,-1,-1,1,-1
1301,852,none,852,0.41042,0.00093,0.06806,0.09444,-1,-1,1,-1
1301,854,none,854,0.35556,0.00093,0.06597,0.16481,-1,-1,1,-1
1301,855,none,855,0.26667,0.06296,0.05764,0.13148,-1,-1,1,-1
1301,857,none,857,0.14028,0.04815,0.05208,0.09815,-1,-1,1,-1
1301,856,none,856,0.19931,0.03426,0.06042,0.09259,-1,-1,1,-1
1307,52,none,52,0.36736,0.23796,0.15833,0.33519,-1,-1,1,-1
1307,53,none,53,0.61736,0.23796,0.20208,0.38704,-1,-1,1,-1
1307,55,none,55,0.62014,0.04537,0.11389,0.20463,-1,-1,1,-1
1307,54,none,54,0.82500,0.06759,0.15625,0.31111,-1,-1,1,-1
1307,850,none,850,0.18264,0.11667,0.08611,0.20556,-1,-1,1,-1
1307,851,none,851,0.09722,0.14630,0.07222,0.16481,-1,-1,1,-1
1307,852,none,852,0.41806,0.00463,0.05556,0.09630,-1,-1,1,-1
1307,854,none,854,0.34444,0.01574,0.07292,0.19815,-1,-1,1,-1
1307,855,none,855,0.26944,0.07778,0.06181,0.14907,-1,-1,1,-1
1307,856,none,856,0.20139,0.04167,0.05972,0.12407,-1,-1,1,-1
1307,857,none,857,0.14444,0.06389,0.05208,0.12037,-1,-1,1,-1
1313,55,none,55,0.61736,0.03426,0.11389,0.22593,-1,-1,1,-1
1313,52,none,52,0.35694,0.23796,0.16806,0.35926,-1,-1,1,-1
1313,53,none,53,0.58403,0.24074,0.22431,0.40185,-1,-1,1,-1
1313,54,none,54,0.83472,0.07593,0.13611,0.27778,-1,-1,1,-1
1313,851,none,851,0.09306,0.16481,0.07222,0.15741,-1,-1,1,-1
1313,850,none,850,0.18750,0.12593,0.07431,0.17222,-1,-1,1,-1
1313,852,none,852,0.41250,0.00093,0.06250,0.10741,-1,-1,1,-1
1313,855,none,855,0.27917,0.07778,0.03958,0.10741,-1,-1,1,-1
1313,854,none,854,0.35694,0.00833,0.05764,0.14074,-1,-1,1,-1
1319,52,none,52,0.36319,0.25648,0.15903,0.36296,-1,-1,1,-1
1319,53,none,53,0.60069,0.27500,0.21389,0.41667,-1,-1,1,-1
1319,55,none,55,0.62917,0.07037,0.09653,0.19815,-1,-1,1,-1
1319,851,none,851,0.09653,0.16759,0.07639,0.19815,-1,-1,1,-1
1319,850,none,850,0.18125,0.13704,0.08403,0.16111,-1,-1,1,-1
1319,855,none,855,0.26111,0.10370,0.06806,0.14074,-1,-1,1,-1
1319,854,none,854,0.34653,0.01481,0.07847,0.20185,-1,-1,1,-1
1319,852,none,852,0.41458,0.00370,0.05556,0.13889,-1,-1,1,-1
1319,853,none,853,0.78542,0.00093,0.09097,0.10556,-1,-1,1,-1
1319,54,none,54,0.82917,0.10741,0.12222,0.29352,-1,-1,1,-1
1325,52,none,52,0.35556,0.26759,0.17083,0.35000,-1,-1,1,-1
1325,55,none,55,0.61736,0.09259,0.09444,0.19815,-1,-1,1,-1
1325,53,none,53,0.60139,0.28611,0.19306,0.33889,-1,-1,1,-1
1325,853,none,853,0.77292,0.00463,0.10694,0.11111,-1,-1,1,-1
1325,854,none,854,0.35139,0.05185,0.07292,0.14630,-1,-1,1,-1
1325,855,none,855,0.28125,0.10370,0.05000,0.10185,-1,-1,1,-1
1325,852,none,852,0.41667,0.02315,0.04931,0.12407,-1,-1,1,-1
1325,856,none,856,0.21736,0.09444,0.04583,0.10556,-1,-1,1,-1
1325,857,none,857,0.15833,0.09630,0.04722,0.11111,-1,-1,1,-1
1325,851,none,851,0.11319,0.18611,0.06806,0.14074,-1,-1,1,-1
1325,850,none,850,0.19306,0.14907,0.07708,0.15741,-1,-1,1,-1
1331,52,none,52,0.36597,0.28981,0.14444,0.34630,-1,-1,1,-1
1331,53,none,53,0.59722,0.28241,0.18681,0.38704,-1,-1,1,-1
1331,55,none,55,0.60556,0.08889,0.12014,0.20556,-1,-1,1,-1
1331,54,none,54,0.82222,0.12778,0.10556,0.24815,-1,-1,1,-1
1331,850,none,850,0.18333,0.18241,0.06875,0.15000,-1,-1,1,-1
1331,851,none,851,0.11389,0.19444,0.07639,0.14630,-1,-1,1,-1
1331,853,none,853,0.78333,0.00463,0.07083,0.15370,-1,-1,1,-1
1331,854,none,854,0.36111,0.04815,0.06458,0.15741,-1,-1,1,-1
1331,852,none,852,0.42708,0.03704,0.04514,0.11852,-1,-1,1,-1
1331,855,none,855,0.49306,0.04074,0.05833,0.12963,-1,-1,1,-1
1337,52,none,52,0.36528,0.29259,0.15069,0.31667,-1,-1,1,-1
1337,53,none,53,0.59028,0.29815,0.18542,0.40556,-1,-1,1,-1
1337,55,none,55,0.61319,0.11481,0.08472,0.18241,-1,-1,1,-1
1337,853,none,853,0.77500,0.00556,0.08125,0.18241,-1,-1,1,-1
1337,54,none,54,0.79722,0.14259,0.14583,0.22315,-1,-1,1,-1
1337,851,none,851,0.11597,0.19722,0.06806,0.14259,-1,-1,1,-1
1337,850,none,850,0.18958,0.16852,0.07083,0.19074,-1,-1,1,-1
1337,854,none,854,0.35278,0.05648,0.08056,0.16852,-1,-1,1,-1
1337,852,none,852,0.41111,0.02685,0.06597,0.12963,-1,-1,1,-1
1337,857,none,857,0.17708,0.12778,0.04583,0.10556,-1,-1,1,-1
1337,856,none,856,0.22431,0.11481,0.05833,0.12222,-1,-1,1,-1
1337,855,none,855,0.29583,0.13704,0.05208,0.12778,-1,-1,1,-1
1343,53,none,53,0.58819,0.31481,0.17847,0.30000,-1,-1,1,-1
1343,52,none,52,0.37153,0.30370,0.12917,0.30000,-1,-1,1,-1
1343,55,none,55,0.60903,0.12222,0.09306,0.16019,-1,-1,1,-1
1343,54,none,54,0.80764,0.13704,0.12500,0.22685,-1,-1,1,-1
1343,851,none,851,0.11597,0.20556,0.07500,0.15648,-1,-1,1,-1
1343,850,none,850,0.19931,0.18981,0.05347,0.11852,-1,-1,1,-1
1343,853,none,853,0.77083,0.00000,0.07847,0.12222,-1,-1,1,-1
1343,855,none,855,0.92431,0.00370,0.07083,0.15370,-1,-1,1,-1
1343,854,none,854,0.36319,0.06667,0.07708,0.17963,-1,-1,1,-1
1343,857,none,857,0.16806,0.11481,0.05764,0.09074,-1,-1,1,-1
1343,856,none,856,0.22569,0.11111,0.04931,0.09630,-1,-1,1,-1
1343,852,none,852,0.42014,0.04074,0.05139,0.11852,-1,-1,1,-1
1343,858,none,858,0.00486,0.17593,0.06597,0.16019,-1,-1,1,-1
1343,855,none,855,0.29306,0.13704,0.05625,0.12037,-1,-1,1,-1
1349,53,none,53,0.58611,0.30185,0.14861,0.37963,-1,-1,1,-1
1349,52,none,52,0.36528,0.30370,0.14583,0.33889,-1,-1,1,-1
1349,55,none,55,0.59514,0.09815,0.11181,0.20926,-1,-1,1,-1
1349,54,none,54,0.79792,0.13333,0.13194,0.22963,-1,-1,1,-1
1349,853,none,853,0.75000,0.00000,0.11597,0.17222,-1,-1,1,-1
1349,851,none,851,0.11944,0.19815,0.07083,0.14259,-1,-1,1,-1
1349,850,none,850,0.19514,0.17500,0.07500,0.17593,-1,-1,1,-1
1349,855,none,855,0.28958,0.13889,0.06389,0.12222,-1,-1,1,-1
1349,854,none,854,0.35903,0.06667,0.08056,0.15648,-1,-1,1,-1
1349,852,none,852,0.41111,0.04444,0.05625,0.10741,-1,-1,1,-1
1349,857,none,857,0.17639,0.13704,0.04792,0.08704,-1,-1,1,-1
1349,856,none,856,0.22847,0.11481,0.05625,0.11111,-1,-1,1,-1
1355,55,none,55,0.60694,0.13333,0.08264,0.16389,-1,-1,1,-1
1355,53,none,53,0.58264,0.31667,0.12500,0.28611,-1,-1,1,-1
1355,52,none,52,0.36806,0.30370,0.12500,0.27130,-1,-1,1,-1
1355,851,none,851,0.12708,0.20556,0.06875,0.14907,-1,-1,1,-1
1355,850,none,850,0.19931,0.18241,0.07014,0.15278,-1,-1,1,-1
1355,854,none,854,0.35694,0.07407,0.07431,0.15648,-1,-1,1,-1
1355,853,none,853,0.75625,0.00093,0.09097,0.16481,-1,-1,1,-1
1355,852,none,852,0.41528,0.04815,0.05625,0.10741,-1,-1,1,-1
1355,855,none,855,0.29722,0.14444,0.05833,0.13333,-1,-1,1,-1
1361,52,none,52,0.36528,0.30000,0.14583,0.30000,-1,-1,1,-1
1361,55,none,55,0.59722,0.11296,0.09861,0.22593,-1,-1,1,-1
1361,54,none,54,0.77778,0.15741,0.13611,0.28611,-1,-1,1,-1
1361,53,none,53,0.57917,0.32407,0.14028,0.32963,-1,-1,1,-1
1361,854,none,854,0.35694,0.09630,0.06042,0.13704,-1,-1,1,-1
1361,855,none,855,0.29792,0.15000,0.03333,0.11296,-1,-1,1,-1
1361,856,none,856,0.23403,0.13519,0.04931,0.08519,-1,-1,1,-1
1361,857,none,857,0.18958,0.14444,0.03333,0.07407,-1,-1,1,-1
1361,852,none,852,0.42222,0.05648,0.04931,0.12593,-1,-1,1,-1
1361,851,none,851,0.13125,0.20926,0.07222,0.16389,-1,-1,1,-1
1361,850,none,850,0.19722,0.20185,0.07431,0.12778,-1,-1,1,-1
1361,853,none,853,0.72431,0.00093,0.12986,0.15000,-1,-1,1,-1
1367,49,none,49,0.37153,0.07407,0.30556,0.67870,-1,-1,1,-1
1373,49,none,49,0.37014,0.08148,0.29792,0.66667,-1,-1,1,-1
1379,49,none,49,0.36319,0.08148,0.30625,0.69352,-1,-1,1,-1
1385,49,none,49,0.36181,0.07407,0.31458,0.67407,-1,-1,1,-1
1391,49,none,49,0.38611,0.07963,0.27569,0.65741,-1,-1,1,-1
1397,49,none,49,0.38333,0.07593,0.29375,0.66019,-1,-1,1,-1
1403,49,none,49,0.37361,0.07963,0.30417,0.68148,-1,-1,1,-1
1409,49,none,49,0.39028,0.08148,0.28819,0.67130,-1,-1,1,-1
1415,49,none,49,0.39167,0.06019,0.30208,0.67407,-1,-1,1,-1
1421,49,none,49,0.38750,0.05556,0.30625,0.67500,-1,-1,1,-1
1427,49,none,49,0.40903,0.01481,0.31667,0.66667,-1,-1,1,-1
1433,49,none,49,0.42083,0.01204,0.31875,0.67130,-1,-1,1,-1
1439,49,none,49,0.41875,0.00000,0.33056,0.64907,-1,-1,1,-1
1445,49,none,49,0.44306,0.00000,0.30347,0.64537,-1,-1,1,-1
1451,49,none,49,0.44931,0.00833,0.29514,0.66389,-1,-1,1,-1
1457,49,none,49,0.44514,0.00833,0.30556,0.60926,-1,-1,1,-1
1463,49,none,49,0.44722,0.00463,0.31806,0.67407,-1,-1,1,-1
1469,49,none,49,0.47639,0.01574,0.29306,0.63148,-1,-1,1,-1
1475,49,none,49,0.46319,0.01574,0.30833,0.67130,-1,-1,1,-1
1481,49,none,49,0.46389,0.01204,0.30625,0.59074,-1,-1,1,-1
1487,49,none,49,0.47222,0.01574,0.30139,0.65370,-1,-1,1,-1
1493,49,none,49,0.44167,0.02222,0.31042,0.59074,-1,-1,1,-1
1499,862,none,862,0.29722,0.27500,0.04722,0.12963,-1,-1,1,-1
1499,861,none,861,0.34236,0.28889,0.04931,0.11296,-1,-1,1,-1
1499,860,none,860,0.37361,0.31852,0.05833,0.14259,-1,-1,1,-1
1499,610,none,610,0.45556,0.31111,0.08264,0.16111,-1,-1,1,-1
1499,868,none,868,0.41875,0.21574,0.04792,0.11296,-1,-1,1,-1
1499,863,none,863,0.47014,0.19074,0.04167,0.11852,-1,-1,1,-1
1499,864,none,864,0.51875,0.19815,0.06806,0.13704,-1,-1,1,-1
1499,869,none,869,0.50694,0.12593,0.04375,0.09074,-1,-1,1,-1
1499,865,none,865,0.57847,0.20463,0.07083,0.14444,-1,-1,1,-1
1499,866,none,866,0.65694,0.14444,0.07083,0.16019,-1,-1,1,-1
1499,867,none,867,0.77292,0.14907,0.08125,0.18704,-1,-1,1,-1
1499,608,none,608,0.62222,0.28611,0.09861,0.25278,-1,-1,1,-1
1499,609,none,609,0.81875,0.32037,0.15694,0.28611,-1,-1,1,-1
1505,862,none,862,0.29583,0.28611,0.05417,0.12593,-1,-1,1,-1
1505,861,none,861,0.34236,0.30185,0.05347,0.09444,-1,-1,1,-1
1505,860,none,860,0.37014,0.33519,0.05417,0.12593,-1,-1,1,-1
1505,859,none,859,0.45903,0.32963,0.06389,0.12222,-1,-1,1,-1
1505,865,none,865,0.57222,0.23056,0.05764,0.12593,-1,-1,1,-1
1505,866,none,866,0.64653,0.16481,0.05417,0.14630,-1,-1,1,-1
1505,867,none,867,0.76042,0.18704,0.06181,0.12593,-1,-1,1,-1
1505,870,none,870,0.90625,0.14907,0.09236,0.17222,-1,-1,1,-1
1505,863,none,863,0.46736,0.22315,0.04167,0.09259,-1,-1,1,-1
1505,864,none,864,0.51319,0.22685,0.05556,0.10370,-1,-1,1,-1
1505,608,none,608,0.61389,0.30556,0.09653,0.21296,-1,-1,1,-1
1505,609,none,609,0.78194,0.33333,0.12569,0.24537,-1,-1,1,-1
1511,862,none,862,0.30556,0.30556,0.03958,0.10370,-1,-1,1,-1
1511,861,none,861,0.34653,0.31481,0.04375,0.09444,-1,-1,1,-1
1511,860,none,860,0.37222,0.34815,0.05208,0.13333,-1,-1,1,-1
1511,859,none,859,0.44792,0.34444,0.06250,0.13148,-1,-1,1,-1
1511,863,none,863,0.46736,0.23426,0.03542,0.08889,-1,-1,1,-1
1511,864,none,864,0.50625,0.23333,0.04792,0.11296,-1,-1,1,-1
1511,865,none,865,0.55625,0.25185,0.05347,0.12593,-1,-1,1,-1
1511,866,none,866,0.62778,0.19815,0.06667,0.13333,-1,-1,1,-1
1511,867,none,867,0.73056,0.19815,0.07292,0.16019,-1,-1,1,-1
1511,877,none,877,0.86319,0.16481,0.09236,0.18241,-1,-1,1,-1
1511,608,none,608,0.58889,0.33148,0.08403,0.19444,-1,-1,1,-1
1511,609,none,609,0.74722,0.34815,0.11597,0.26019,-1,-1,1,-1
1517,862,none,862,0.30833,0.30556,0.03750,0.10926,-1,-1,1,-1
1517,861,none,861,0.34653,0.30556,0.03125,0.12407,-1,-1,1,-1
1517,860,none,860,0.37153,0.34259,0.04583,0.12222,-1,-1,1,-1
1517,859,none,859,0.43681,0.33333,0.06597,0.17593,-1,-1,1,-1
1517,868,none,868,0.41875,0.25648,0.03750,0.08704,-1,-1,1,-1
1517,863,none,863,0.45764,0.23333,0.04167,0.10370,-1,-1,1,-1
1517,864,none,864,0.49514,0.23704,0.04931,0.12407,-1,-1,1,-1
1517,865,none,865,0.55139,0.25185,0.04792,0.12037,-1,-1,1,-1
1517,866,none,866,0.61389,0.20926,0.05764,0.13704,-1,-1,1,-1
1517,869,none,869,0.49514,0.17593,0.03542,0.06667,-1,-1,1,-1
1517,608,none,608,0.55625,0.32963,0.09861,0.22222,-1,-1,1,-1
1517,609,none,609,0.70556,0.35370,0.11181,0.22963,-1,-1,1,-1
1517,867,none,867,0.70625,0.20926,0.05833,0.13333,-1,-1,1,-1
1523,862,none,862,0.31042,0.31296,0.04167,0.11296,-1,-1,1,-1
1523,861,none,861,0.34444,0.32407,0.03542,0.09259,-1,-1,1,-1
1523,860,none,860,0.36597,0.34444,0.04931,0.11667,-1,-1,1,-1
1523,859,none,859,0.42431,0.34259,0.07222,0.15000,-1,-1,1,-1
1523,863,none,863,0.45208,0.25185,0.04306,0.11667,-1,-1,1,-1
1523,864,none,864,0.49236,0.25648,0.04167,0.08333,-1,-1,1,-1
1523,865,none,865,0.54028,0.26389,0.04028,0.09074,-1,-1,1,-1
1523,866,none,866,0.59722,0.22315,0.05764,0.12593,-1,-1,1,-1
1523,869,none,869,0.48819,0.18611,0.04583,0.09630,-1,-1,1,-1
1523,868,none,868,0.41875,0.27407,0.03750,0.08333,-1,-1,1,-1
1523,608,none,608,0.54722,0.33333,0.07014,0.17870,-1,-1,1,-1
1523,609,none,609,0.67014,0.36481,0.10556,0.19722,-1,-1,1,-1
1523,867,none,867,0.68125,0.22315,0.06250,0.13704,-1,-1,1,-1
1523,871,none,871,0.86181,0.31111,0.13819,0.33519,-1,-1,1,-1
1523,874,none,874,0.91042,0.20463,0.08611,0.14907,-1,-1,1,-1
1523,877,none,877,0.78750,0.20463,0.08611,0.16111,-1,-1,1,-1
1529,862,none,862,0.31806,0.30370,0.03611,0.10741,-1,-1,1,-1
1529,861,none,861,0.35069,0.31296,0.02986,0.10370,-1,-1,1,-1
1529,860,none,860,0.37014,0.34259,0.04028,0.10556,-1,-1,1,-1
1529,859,none,859,0.42500,0.33889,0.05833,0.12963,-1,-1,1,-1
1529,868,none,868,0.41528,0.27407,0.04167,0.08333,-1,-1,1,-1
1529,863,none,863,0.45764,0.25278,0.03333,0.08889,-1,-1,1,-1
1529,864,none,864,0.49097,0.25185,0.04306,0.09815,-1,-1,1,-1
1529,865,none,865,0.53750,0.26019,0.03611,0.07037,-1,-1,1,-1
1529,866,none,866,0.58611,0.22593,0.04931,0.11667,-1,-1,1,-1
1529,869,none,869,0.48889,0.19722,0.03542,0.07593,-1,-1,1,-1
1529,867,none,867,0.66528,0.22963,0.05139,0.13148,-1,-1,1,-1
1529,874,none,874,0.87222,0.21296,0.07708,0.14630,-1,-1,1,-1
1529,875,none,875,0.92708,0.11852,0.06181,0.14630,-1,-1,1,-1
1529,608,none,608,0.52778,0.31852,0.08264,0.18241,-1,-1,1,-1
1529,609,none,609,0.64653,0.35556,0.08611,0.18611,-1,-1,1,-1
1529,871,none,871,0.80833,0.28241,0.14444,0.34259,-1,-1,1,-1
1529,876,none,876,0.81806,0.17870,0.05625,0.09630,-1,-1,1,-1
1535,871,none,871,0.75833,0.29352,0.11944,0.30185,-1,-1,1,-1
1535,862,none,862,0.32014,0.31852,0.02778,0.08889,-1,-1,1,-1
1535,861,none,861,0.35069,0.31481,0.03194,0.10000,-1,-1,1,-1
1535,860,none,860,0.36597,0.33519,0.04583,0.11111,-1,-1,1,-1
1535,859,none,859,0.41806,0.34074,0.05625,0.13148,-1,-1,1,-1
1535,868,none,868,0.41875,0.27037,0.03333,0.07037,-1,-1,1,-1
1535,863,none,863,0.45556,0.26019,0.02500,0.07037,-1,-1,1,-1
1535,864,none,864,0.48264,0.25926,0.03958,0.09815,-1,-1,1,-1
1535,866,none,866,0.56875,0.23333,0.05000,0.10556,-1,-1,1,-1
1535,869,none,869,0.48403,0.20556,0.03125,0.05648,-1,-1,1,-1
1535,867,none,867,0.64653,0.23704,0.05972,0.11667,-1,-1,1,-1
1535,874,none,874,0.83125,0.21574,0.07222,0.15000,-1,-1,1,-1
1535,875,none,875,0.88750,0.13333,0.06042,0.13148,-1,-1,1,-1
1535,608,none,608,0.50069,0.32778,0.07917,0.17963,-1,-1,1,-1
1535,609,none,609,0.61389,0.34074,0.09444,0.19352,-1,-1,1,-1
1541,862,none,862,0.32014,0.30926,0.02778,0.10000,-1,-1,1,-1
1541,861,none,861,0.34931,0.32593,0.02708,0.07037,-1,-1,1,-1
1541,860,none,860,0.36389,0.35000,0.04583,0.08148,-1,-1,1,-1
1541,859,none,859,0.40486,0.34074,0.06250,0.11852,-1,-1,1,-1
1541,863,none,863,0.44167,0.27037,0.03750,0.06759,-1,-1,1,-1
1541,864,none,864,0.47431,0.26759,0.03958,0.08704,-1,-1,1,-1
1541,865,none,865,0.51042,0.27130,0.04028,0.07407,-1,-1,1,-1
1541,866,none,866,0.55625,0.23333,0.05208,0.11852,-1,-1,1,-1
1541,867,none,867,0.62222,0.25185,0.05208,0.11111,-1,-1,1,-1
1541,870,none,870,0.70000,0.23333,0.06389,0.11111,-1,-1,1,-1
1541,874,none,874,0.78403,0.23704,0.06806,0.12407,-1,-1,1,-1
1541,873,none,873,0.95903,0.18704,0.03750,0.20463,-1,-1,1,-1
1541,875,none,875,0.84861,0.15000,0.05556,0.13704,-1,-1,1,-1
1541,608,none,608,0.47778,0.32963,0.08472,0.16852,-1,-1,1,-1
1541,609,none,609,0.58819,0.34815,0.08125,0.17500,-1,-1,1,-1
1541,871,none,871,0.71319,0.30185,0.10694,0.24907,-1,-1,1,-1
1541,872,none,872,0.94167,0.40926,0.06042,0.26296,-1,-1,1,-1
1547,609,none,609,0.56458,0.35000,0.06250,0.15278,-1,-1,1,-1
1547,608,none,608,0.46389,0.32593,0.06875,0.15370,-1,-1,1,-1
1547,871,none,871,0.67222,0.30556,0.07500,0.19815,-1,-1,1,-1
1547,872,none,872,0.86944,0.37870,0.12222,0.26389,-1,-1,1,-1
1547,873,none,873,0.89375,0.19352,0.08056,0.16019,-1,-1,1,-1
1547,874,none,874,0.75069,0.24167,0.06250,0.12778,-1,-1,1,-1
1547,875,none,875,0.80556,0.16481,0.05139,0.12222,-1,-1,1,-1
1547,866,none,866,0.53958,0.24167,0.04722,0.10185,-1,-1,1,-1
1547,859,none,859,0.39861,0.34074,0.05625,0.10370,-1,-1,1,-1
1547,860,none,860,0.35903,0.34444,0.03542,0.07593,-1,-1,1,-1
1547,861,none,861,0.34028,0.31296,0.03125,0.08519,-1,-1,1,-1
1547,862,none,862,0.31875,0.32037,0.02986,0.08333,-1,-1,1,-1
1547,867,none,867,0.60139,0.25556,0.04583,0.10000,-1,-1,1,-1
1553,862,none,862,0.30972,0.32222,0.02917,0.09259,-1,-1,1,-1
1553,861,none,861,0.32847,0.32222,0.03542,0.07593,-1,-1,1,-1
1553,860,none,860,0.35486,0.34630,0.03542,0.09259,-1,-1,1,-1
1553,859,none,859,0.38333,0.34259,0.05417,0.13519,-1,-1,1,-1
1553,608,none,608,0.44931,0.32222,0.06597,0.17130,-1,-1,1,-1
1553,609,none,609,0.52917,0.34074,0.07222,0.17222,-1,-1,1,-1
1553,871,none,871,0.61736,0.30556,0.09028,0.23333,-1,-1,1,-1
1553,872,none,872,0.78542,0.35741,0.10972,0.27870,-1,-1,1,-1
1553,873,none,873,0.83403,0.20926,0.08125,0.16389,-1,-1,1,-1
1553,874,none,874,0.70972,0.25278,0.06458,0.14630,-1,-1,1,-1
1553,866,none,866,0.52569,0.25556,0.03750,0.09074,-1,-1,1,-1
1553,867,none,867,0.58264,0.26296,0.04306,0.11111,-1,-1,1,-1
1553,875,none,875,0.76736,0.18333,0.04931,0.13519,-1,-1,1,-1
1559,862,none,862,0.30833,0.32037,0.02569,0.07778,-1,-1,1,-1
1559,861,none,861,0.32847,0.32963,0.02708,0.08148,-1,-1,1,-1
1559,860,none,860,0.34861,0.34815,0.03125,0.08148,-1,-1,1,-1
1559,859,none,859,0.37708,0.35185,0.04583,0.09815,-1,-1,1,-1
1559,866,none,866,0.50486,0.25648,0.03958,0.08148,-1,-1,1,-1
1559,608,none,608,0.44167,0.32222,0.05208,0.15278,-1,-1,1,-1
1559,609,none,609,0.50833,0.35000,0.06042,0.14259,-1,-1,1,-1
1559,871,none,871,0.57917,0.30741,0.07292,0.19074,-1,-1,1,-1
1559,872,none,872,0.72222,0.36296,0.10069,0.24444,-1,-1,1,-1
1559,873,none,873,0.78819,0.22963,0.06806,0.17963,-1,-1,1,-1
1559,874,none,874,0.67222,0.26389,0.05972,0.14907,-1,-1,1,-1
1559,875,none,875,0.72569,0.18981,0.05764,0.13333,-1,-1,1,-1
1565,862,none,862,0.30764,0.31481,0.02569,0.08148,-1,-1,1,-1
1565,861,none,861,0.32917,0.33333,0.02361,0.06389,-1,-1,1,-1
1565,860,none,860,0.34514,0.35556,0.03125,0.05926,-1,-1,1,-1
1565,859,none,859,0.37500,0.34630,0.04583,0.08519,-1,-1,1,-1
1565,863,none,863,0.41250,0.28981,0.02083,0.05926,-1,-1,1,-1
1565,864,none,864,0.43472,0.28241,0.02778,0.05648,-1,-1,1,-1
1565,865,none,865,0.46111,0.30926,0.02986,0.05648,-1,-1,1,-1
1565,866,none,866,0.49653,0.26759,0.02708,0.06667,-1,-1,1,-1
1565,874,none,874,0.64653,0.26759,0.04583,0.09444,-1,-1,1,-1
1565,873,none,873,0.73819,0.23333,0.06597,0.14259,-1,-1,1,-1
1565,875,none,875,0.69722,0.20833,0.05139,0.09444,-1,-1,1,-1
1565,877,none,877,0.84097,0.26296,0.14792,0.28148,-1,-1,1,-1
1565,872,none,872,0.67083,0.34815,0.10278,0.21944,-1,-1,1,-1
1565,871,none,871,0.55417,0.30000,0.07639,0.19352,-1,-1,1,-1
1565,609,none,609,0.49028,0.33889,0.06042,0.14074,-1,-1,1,-1
1565,608,none,608,0.42083,0.32407,0.06458,0.11481,-1,-1,1,-1
1571,860,none,860,0.33819,0.35185,0.03542,0.07130,-1,-1,1,-1
1571,859,none,859,0.37153,0.35556,0.04375,0.06389,-1,-1,1,-1
1571,608,none,608,0.42014,0.34259,0.03958,0.09444,-1,-1,1,-1
1571,866,none,866,0.48264,0.27130,0.03542,0.07963,-1,-1,1,-1
1571,609,none,609,0.47014,0.34815,0.05208,0.10926,-1,-1,1,-1
1571,871,none,871,0.51458,0.31667,0.09653,0.15370,-1,-1,1,-1
1571,872,none,872,0.61111,0.35741,0.12014,0.18611,-1,-1,1,-1
1571,877,none,877,0.76458,0.27778,0.14653,0.25556,-1,-1,1,-1
1571,873,none,873,0.69792,0.24444,0.06667,0.14074,-1,-1,1,-1
1571,874,none,874,0.61736,0.26759,0.05139,0.10370,-1,-1,1,-1
1577,862,none,862,0.30417,0.33889,0.02083,0.06759,-1,-1,1,-1
1577,861,none,861,0.31597,0.34074,0.03194,0.08333,-1,-1,1,-1
1577,860,none,860,0.33264,0.35556,0.03194,0.08148,-1,-1,1,-1
1577,859,none,859,0.36528,0.35741,0.03125,0.08519,-1,-1,1,-1
1577,608,none,608,0.41111,0.34630,0.03333,0.09074,-1,-1,1,-1
1577,609,none,609,0.46111,0.34259,0.03958,0.09630,-1,-1,1,-1
1577,871,none,871,0.50833,0.31852,0.05833,0.13333,-1,-1,1,-1
1577,872,none,872,0.59097,0.36481,0.07014,0.18241,-1,-1,1,-1
1577,877,none,877,0.70000,0.28241,0.10903,0.25278,-1,-1,1,-1
1577,875,none,875,0.89792,0.17130,0.07014,0.19815,-1,-1,1,-1
1577,873,none,873,0.66042,0.26667,0.05833,0.13333,-1,-1,1,-1
1583,860,none,860,0.32847,0.35370,0.03403,0.07130,-1,-1,1,-1
1583,859,none,859,0.35278,0.35370,0.04028,0.07593,-1,-1,1,-1
1583,611,none,611,0.45556,0.28519,0.03125,0.08333,-1,-1,1,-1
1583,608,none,608,0.39653,0.35000,0.05000,0.10556,-1,-1,1,-1
1583,609,none,609,0.43681,0.35370,0.05000,0.10926,-1,-1,1,-1
1583,871,none,871,0.48056,0.33704,0.05833,0.12593,-1,-1,1,-1
1583,872,none,872,0.56667,0.37593,0.06389,0.11852,-1,-1,1,-1
1583,877,none,877,0.65903,0.31667,0.09236,0.18981,-1,-1,1,-1
1583,873,none,873,0.82431,0.21667,0.07431,0.14630,-1,-1,1,-1
